գսմայիլի	ɡ s m ɑ j i l i
պիմք	p i m kʰ
ըոլովակ	ə ɔ l ɔ v ɑ k
ճագել	t ɑ ɡ ɛ l
երիցս	j ɛ ɾ i t͡sʰ ə s
դտադիր	d ə t ɑ d i ɾ
սաբ	s ɑ b
պաղաքապետ	pʰ ɑ ʁ ɑ kʰ ɑ p ɛ t
թրիտանացի	t ɾ i t ɑ n ɑ t͡sʰ i
սաշտից	s ɑ ʃ t i t͡sʰ
օսմաը	ɔ s m ɑ ə
իրացի	i ə ɾ ɑ t͡sʰ i
խերխուժում	χ ɛ ɾ χ u ʒ u m
թրցունք	t ɾ t͡sʰ u ŋ kʰ
մումար	m u m ɑ ɾ
կեկնաբանություն	k ɛ k n ɑ b ɑ n u tʰ j u n
իմանորյա	i m ɑ n ɔ ɾ j ɑ
փերրի	p ɛ ɾː i
շենուա	ʃ ɛ n u ɑ
էրարանցում	ɛ ɾ ɑ ɾ ɑ n t͡sʰ u m
քռնաբարել	k ə r n ɑ b ɑ ɾ ɛ l
լեզվաբան	l ɛ z v ɑ b ɑ n
եոխել	jʰ ɔ χ ɛ l
գմն	ɡ m ə n ə
յանաչապատ	j ɑ n ɑ t͡ʃʰ ɑ p ɑ t
րիզիոլոգիական	ɾ i z i ɔ l ɔ ɡ j ɑ k ɑ n
թամպրուկ	t͡ʃ ɑ m p ɾ u k
եանեցնել	j ɑ n ɛ t͡sʰ n ɛ l
աարապ	ɑ ɑ ɾ ɑ p
սրաբական	s ɾ ɑ b ɑ k ɑ n
րնվրդով	ɾ n v ə ɾ tʰ ɔ v
ռտոկհոլմ	r t ɔ k h ɔ l m
ծամփուշտ	tʰ ɑ m pʰ u ʃ t
ընդունելի	ə n tʰ u n ɛ l i
յետույք	j ɛ t u j kʰ
չեմիրճյան	t ɛ m i ɾ t͡ʃ j ɑ n
զոլումբիա	z ɔ l u m b j ɑ
ֆնար	f ə n ɑ ɾ
խոնիտոր	χ o n i t o ɾ
առնաբար	ɑ ə r n ɑ b ɑ ɾ
սոլեկուլային	s ɔ l ɛ k u l ɑ j i n
չնկերուհի	t ŋ k ɛ ɾ u h i
ռնասվածք	r ə n ɑ s v ɑ t͡s kʰ
խննադատել	χʰ ə nː ɑ d ɑ t ɛ l
րհաբեկել	ɾ h ɑ b ɛ k ɛ l
ղնելիք	ʁ n ɛ l i kʰ
ժահել	ʒ ɑ h ɛ l
էնանկացում	ɛ ə n ɑ ŋ k ɑ t͡sʰ u m
ղորթ	ʁ o ɾ tʰ
ուրախացնել	u ɾ ɑ χ ɑ t͡sʰ n ɛ l
մտալացի	m t ɑ l ɑ t͡sʰ i
լոսկ	l ɔ s k
յրտսեր	j ə ɾ t s ɛ ɾ
որքաց	v ɔ ɾ kʰ ɑ ʰ
ջամաձայն	d ɑ m ɑ d͡z ɑ j n
լիրգ	l i ɾ kʰ
փառել	p ɑ r ɛ l
ֆրթնանալ	f ɾ tʰ n ɑ n ɑ l
եդրբեջանցի	j d ə ɾ b ɛ d͡ʒ ɑ n t͡sʰ i
ցամիչ	t͡ʃʰ ɑ m i t͡ʃʰ
պակ	pʰ ɑ k
ձիֆլիս	dʰ i f l i s
գլիք	ɡ l i kʰ
քնհերքելի	k n h ɛ ɾ kʰ ɛ l i
խմերիկահայ	χ m ɛ ɾ i k ɑ h ɑ j
ձազմավարություն	d ɑ z m ɑ v ɑ ɾ u tʰ j u n
սոխնախարար	sʰ ɔ χ n ɑ χ ɑ ɾ ɑ ɾ
արամադրել	ɑ ɾ ɑ m ɑ d ɾ ɛ l
հոտենալ	h ɔ t ɛ n ɑ l
դոխարինում	dʰ o χ ɑ ɾ i n u m
ժզդող	ʒ z d ɔ ʁ
թերջաբան	t ɛ ɾ t͡ʃʰ ɑ b ɑ n
էանադական	ɛ ɑ n ɑ d ɑ k ɑ n
խրժույթ	χ ɾ ʒ u j tʰ
աամբուրել	ɑ ɑ m pʰ u ɾ ɛ l
վոստային	vʰ ɔ s t ɑ j i n
ծգռավ	t ɡ r ɑ v
խագցնել	χ ɑ kʰ t͡sʰ ə n ɛ l
ժաշիստական	ʒ ɑ ʃ i s t ɑ k ɑ n
ֆալիկ	f ɑ l i k
յահմանափակում	j ɑ h m ɑ n ɑ pʰ ɑ k u m
թեղեկատվություն	t ɛ ʁ ɛ k ɑ t v u tʰ j u n
ռիջամտել	r i t͡ʃʰ ɑ m ə t ɛ l
պրսենի	p ɾ s ɛ n i
էեղձի	ɛ ɛ ʁ d͡z i
ժեգ	ʒ ɛ ɡ
էեկնել	ɛ ɛ k n ɛ l
ուղեթ	u ʁ ɛ ʰ
րֆրիկա	ɾ f ɾ i k ɑ
տազ	t͡ʒ ɑ z
լերողություն	l ɛ ɾ o ʁ u t͡sʰ j u n
յռնություն	j ə r n u tʰ j u n
բարադրություն	b ɑ ɾ ɑ d ɾ u tʰ j u n
ծնօգնական	t n ɔ kʰ n ɑ k ɑ n
ցռաջադիմություն	t r ɑ t͡ʃʰ ɑ d i m u tʰ j u n
նարմանք	n ɑ ɾ m ɑ n kʰ
շցենարիստ	ʃ t͡sʰ ɛ n ɑ ɾ i s t
հղիա	h ɛ ʁ ɪ ɑ
նեղատուն	n ɛ ʁ ɑ t u n
նոքոբելյան	nʰ ɔ kʰ ɔ b ɛ l j ɑ n
ճգիպտոս	t ɛ ɡ i p t ɔ s
քորել	k ɔ ɾ ɛ l
ցանցագործ	t ɑ n t sʰ ɑ ɡ o ɾ t s
տգնաժամ	t͡ʃ ə kʰ n ɑ ʒ ɑ m
էեմիրճյան	ɛ ɛ m i ɾ t͡ʃ j ɑ n
վրտես	v ə ɾ t ɛ s
գպարտ	ɡ ə p ɑ ɾ t
շեսուրս	ʃ ɛ s u ɾ s
ժամակոր	ʒ ɑ m ɑ k ɔ ɾ
հաշար	h ɑ ʃ ɑ ɾ
փեռանկար	p ɛ r ɑ n ə k ɑ ɾ
գանդիսացող	ɡ ɑ n d i s ɑ t͡sʰ ɔ ʁ
ծծել	t t͡s ɛ l
եաստատուն	j ɑ s t ɑ t u n
ժեմոկրատական	ʒ ɛ m ɔ k ɾ ɑ t ɑ k ɑ n
լռ	l r
ժովանդակություն	ʒ ɔ v ɑ n d ɑ k u tʰ j u n
ֆանդես	f ɑ n d ɛ s
խովորություն	χ ɔ v ɔ ɾ u tʰ j u n
չննադատություն	tʰ ə nː ɑ d ɑ t u tʰ j u n
յրակտիկ	j ɾ ɑ k t i k
լոկ	l o k
ժոխվարչապետ	ʒʰ ɔ χ v ɑ ɾ t͡ʃʰ ɑ p ɛ t
կղոսկր	kʰ ə ʁ ɔ s k ɾ
յրախտիք	j ɛ ɾ ɑ χ t i kʰ
խյուղապետ	χ j u ʁ ɑ p ɛ t
վույլ	vʰ u j l
ժաշար	ʒ ɑ ʃ ɑ ɾ
քառ	k͡s ɑ r
ձուսինե	d u s i n ɛ
րկնկալիք	ɾ k ə ŋ k ɑ l i kʰ
ջրամ	d ɾ ɑ m
դազմակերպություն	d ɑ z m ɑ k ɛ ɾ p u tʰ j u n
քաղամբ	k ɑ ʁ ɑ m b
եվիրել	j ə v i ɾ ɛ l
գշել	ɡ ə ʃ ɛ l
վիտլեր	v i t l ɛ ɾ
տնուշավան	t n u ʃ ɑ v ɑ n
զաքարյան	z ɑ kʰ ɑ ɾ j ɑ n
ուղֆ	u ʁ f
քափնեկիր	k ɑ pʰ n ɛ k i ɾ
վողովուրդ	v ɔ ʁ ɔ v u ɾ tʰ
դմսեկան	d m s ɛ k ɑ n
դնվանի	d n v ɑ n i
շաշնամուր	ʃ ɑ ʃ n ɑ m u ɾ
թիբանան	t i b ɑ n ɑ n
իեկավար	i ɛ k ɑ v ɑ ɾ
րերեկ	ɾ͡sʰ ɛ ɾ ɛ k
ժրտասովոր	ʒ ɾ t ɑ s ɔ v ɔ ɾ
զռողջանալ	z r ɔ χ t͡ʃʰ ɑ n ɑ l
ձուց	d u t͡sʰ
պենցաղ	p ɛ n t͡sʰ ɑ ʁ
նալվար	n ɑ l v ɑ ɾ
փայթյուն	p ɑ j tʰ j u n
կաստ	k ɑ s t
կախեցած	k ɑ χ ɛ t͡sʰ ɑ t͡s
տյուղատնտեսական	t j u ʁ ɑ t ə n t ɛ s ɑ k ɑ n
ծլոկադա	t l ɔ k ɑ d ɑ
ռլլալ	r l l ɑ l
փարիամ	p ɑ ɾ j ɑ m
ըազմավարություն	ə ɑ z m ɑ v ɑ ɾ u tʰ j u n
հացառապես	h ɑ t͡sʰ ɑ r ɑ p ɛ s
նայաշատ	n ɑ j ɑ ʃ ɑ t
վամպրուկ	v͡ʃ ɑ m p ɾ u k
ռայսր	r ɑ j s ə ɾ
լիզիկա	l i z i k ɑ
ռոտենալ	r ɔ t ɛ n ɑ l
խսած	χ s ɑ t͡s
ռիտենալ	r i t ɛ n ɑ l
դտակել	d ə t ɑ k ɛ l
ժարաշահել	ʒ͡ʃʰ ɑ ɾ ɑ ʃ ɑ h ɛ l
աահմանափակում	ɑ ɑ h m ɑ n ɑ pʰ ɑ k u m
ցեռնագնաց	t ɛ r n ɑ ɡ ə n ɑ t͡sʰ
դարոն	d ɑ ɾ ɔ n
ռարվոք	r ɑ ɾ v o kʰ
ֆույլ	fʰ u j l
խրապիզոն	χ ɾ ɑ p i z ɔ n
իարադրություն	i ɑ ɾ ɑ d ɾ u tʰ j u n
գջջային	ɡ ə d͡ʒ ə d͡ʒ ɑ j i n
ձգն	d ɡ ə n ə
ձածանել	d͡s ɑ t͡s ɑ n ɛ l
ըուսահատ	ə u s ɑ h ɑ t
մաջորդ	m ɑ d͡ʒ ɔ ɾ tʰ
իարոտել	i ɑ ɾ ɔ t ɛ l
շեմոկրատական	ʃ ɛ m ɔ k ɾ ɑ t ɑ k ɑ n
զատրոն	zʰ ɑ t ɾ ɔ n
ղայելի	ʁ ɑ j ɛ l i
ելբերտ	j l b ɛ ɾ t
հրկնել	h ə ɾ k n ɛ l
բանսարկու	b ɑ n s ɑ ɾ k u
կուրքիա	kʰ u ɾ kʰ j ɑ
ջորավարժություն	d ɔ ɾ ɑ v ɑ ɾ ʒ u tʰ j u n
նռաջիկա	n r ɑ t͡ʃʰ i k ɑ
կայմանավորվածություն	k ɑ j m ɑ n ɑ v ɔ ɾ v ɑ t͡s u tʰ j u n
վամբավ	v ɑ m b ɑ v
ցոր	t o ɾ
ռարանում	r ɑ ɾ ɑ n u m
չուրդ	t u ɾ tʰ
կերցնել	k ɛ ɾ t sʰ n ɛ l
եորենի	j ɔ ɾ ɛ n i
ռրշալույս	r ɾ ʃ ɑ l u j s
կնթերցում	k n tʰ ɛ ɾ t͡sʰ u m
ձրատու	d ə ɾ ɑ t u
գավաքածու	ɡ ɑ v ɑ kʰ ɑ t͡s u
զոշիկ	z ɔ ʃ i k
ռրարանցում	r ɾ ɑ ɾ ɑ n t͡sʰ u m
գերգաղթ	ɡ ɛ ɾ ɡ ɑ χ tʰ
ծլոգ	t l o ɡ
շամերգասրահ	ʃ ɑ m ɛ ɾ ɡ ɑ s ə ɾ ɑ h
տայելք	t ɑ j ɛ l kʰ
սաքնվել	sʰ ɑ kʰ n ə v ɛ l
ֆերան	f ɛ ɾ ɑ n
եատուցել	j ɑ t u t͡sʰ ɛ l
ռի	r͡ʃʰ i
չղցան	t ʁ t͡sʰ ɑ n
բամակարգիչ	b ɑ m ɑ k ɑ ɾ kʰ i t͡ʃʰ
սիրելի	s i ɾ ɛ l i
ճտածել	t ə t ɑ t͡s ɛ l
ըարսեղյան	ə ɑ ɾ s ɛ ʁ j ɑ n
լտամնային	l t ɑ m n ɑ j i n
նամեմատել	n ɑ m ɛ m ɑ t ɛ l
գմբիշ	ɡ m b i ʃ
պրետե	p ə ɾ ɛ t ɛ
զայտյա	zʰ ɑ j t j ɑ
իեհ	i ɛ h
շիտր	ʃ i t ə ɾ
մյրի	m j ɾ i
գղիա	ɡ ɛ ʁ ɪ ɑ
ժտրականապես	ʒ ə t ɾ ɑ k ɑ n ɑ p ɛ s
հեշ	h ɛ ʃ
չրյուն	t ɾ j u n
րրիտանական	ɾ ɾ i t ɑ n ɑ k ɑ n
ձաշնամուր	d ɑ ʃ n ɑ m u ɾ
վահմանափակում	v ɑ h m ɑ n ɑ pʰ ɑ k u m
չարճամետրաժ	t ɑ ɾ t͡ʃ ɑ m ɛ t ɾ ɑ ʒ
ռտանգ	r ə t ɑ ŋ ɡ
զստղիկ	z s t ʁ i k
իերադարձ	i ɛ ɾ ɑ d ɑ ɾ t͡sʰ
տմերիկացի	t m ɛ ɾ i k ɑ t͡sʰ i
ցիմել	t i m ɛ l
յագուստ	j ɑ kʰ u s t
կվգենի	k ɛ v ɡ ɛ n i
էրազիլիա	ɛ ɾ ɑ z i l j ɑ
խչացած	χʰ ə t͡ʃʰ ɑ t͡sʰ ɑ t͡s
թոռ	t ɔ r
բանգույց	b ɑ n ɡ u j t sʰ
ջրցավազք	d ə ɾ t͡sʰ ɑ v ɑ z kʰ
բործարան	b ɔ ɾ t͡s ɑ ɾ ɑ n
մաթսուն	m ɑ t sʰ u n
թառապանք	t ɑ r ɑ p ɑ ŋ kʰ
կարձրանալ	k ɑ ɾ t͡sʰ ɾ ɑ n ɑ l
ըոր	ə ɔ ɾ
փորացնել	p ʃʰ o ɾ ɑ t sʰ n ɛ l
թճ	t t͡ʃ
ձուրացկան	d u ɾ ɑ t͡sʰ k ɑ n
խցնել	χ ə t͡sʰ n ɛ l
խորը	χ o ɾ ə
մամուրջ	m ɑ m u ɾ d͡ʒ
ֆամացանցային	f ɑ m ɑ t͡sʰ ɑ n t͡sʰ ɑ j i n
հրաբ	h ɾ ɑ b
ներկայացուցիչ	n ɛ ɾ k ɑ j ɑ t͡sʰ u t͡sʰ i t͡ʃʰ
խմուշ	χ ə m u ʃ
պեւամորթ	p ɛ v ɑ m ɔ ɾ tʰ
ժսել	ʒʰ ə s ɛ l
ջար	d ɑ ɾ
ջնթրիք	d n tʰ ɾ i kʰ
չուժել	t u ʒ ɛ l
իեկ	i ɛ k
ճմերիկահայ	t m ɛ ɾ i k ɑ h ɑ j
խուրադյան	χ u ɾ ɑ d j ɑ n
իարուհի	i ɑ ɾ u h i
դոնեցկ	d ɔ n ɛ t͡sʰ k
ուղարկեէ	u ʁ ɑ ɾ k ɛ ɛ
օրգանիզչ	ɔ ɾ ɡ ɑ n i z ʰ
րավաքական	ɾ ɑ v ɑ kʰ ɑ k ɑ n
աատիներեն	ɑ ɑ t i n ɛ ɾ ɛ n
խնհետ	χ n h ɛ t
ղջակցել	ʁ t͡ʃʰ ɑ k t͡sʰ ɛ l
յույն	j u j n
լրեղեն	l ə ɾ ɛ ʁ ɛ n
լյդ	l j d
ֆիմել	f i m ɛ l
ֆղթայական	f ə χ tʰ ɑ j ɑ k ɑ n
իերոս	i ɛ ɾ ɔ s
հայմանավորվածություն	h ɑ j m ɑ n ɑ v ɔ ɾ v ɑ t͡s u tʰ j u n
ճնտերնետ	t n t ɛ ɾ n ɛ t
լորեղ	l ɔ ɾ ɛ ʁ
ժոլ	ʒ ɔ l
էասնաճյուղ	ɛ ɑ s n ɑ t͡ʃ j u ʁ
նսատրյան	n s ɑ t ə ɾ j ɑ n
ծմպրոպ	t m p ɾ ɔ p
ֆասու	f ɑ s u
օրհնյաք	o ɾ h n j ɑ ʰ
շպացուցում	ʃ p ɑ t͡sʰ u t͡sʰ u m
դննել	dʰ ə nː ɛ l
վիմ	vʰ i m
ուրիղ	u ɾ i ʁ
քակոբ	k ɑ k ɔ pʰ
պզդող	p z d ɔ ʁ
ձումարում	d u m ɑ ɾ u m
ջատախազ	d ɑ t ɑ χ ɑ z
միհրան	m i h ɾ ɑ n
եաղարշակ	j ɑ ʁ ɑ ɾ ʃ ɑ k
փրծաթի	p ɾ t͡s ɑ tʰ i
տֆրիկա	t f ɾ i k ɑ
թպացուցում	t p ɑ t͡sʰ u t͡sʰ u m
յկաներ	j k ɑ n ɛ ɾ
գերդրում	ɡ ɛ ɾ d ə ɾ u m
թանկ	tʰ ɑ ŋ k
յակերես	j ɑ k ɛ ɾ ɛ s
չանդիպում	t ɑ n d i p u m
յարույր	j ɑ ɾ u j ɾ
սանզի	sʰ ɑ n z i
քարատեսակ	k ɑ ɾ ɑ t ɛ s ɑ k
ժրություն	ʒ ə ɾ u tʰ j u n
ղարկային	ʁ ɑ ɾ k ɑ j i n
ֆացակա	f ɑ t͡sʰ ɑ k ɑ
չծել	t ə t s ɛ l
գպառազինություն	ɡ p ɑ r ɑ z i n u tʰ j u n
լրամադրել	l ɾ ɑ m ɑ d ɾ ɛ l
քբիլիսի	kʰ ə b i l i s i
հնթացք	h n tʰ ɑ t͡sʰ kʰ
կելագար	k ɛ l ɑ ɡ ɑ ɾ
դս	d s
ռպիտակամորթ	r p i t ɑ k ɑ m ɔ ɾ tʰ
ֆետեւել	f ɛ t ɛ v ɛ l
էվետիսյան	ɛ v ɛ t i s j ɑ n
հարելավել	h ɑ ɾ ɛ l ɑ v ɛ l
ռույլատրել	rʰ u j l ɑ t ɾ ɛ l
քտմ	k ɛ t ə m ə
պայիս	p ɑ j i s
մուկ	m u k
պարիչ	p ɑ ɾ i t͡ʃʰ
դանդեպ	d ɑ n d ɛ p
հուխարեստ	h u χ ɑ ɾ ɛ s t
պվանալ	p ə v ɑ n ɑ l
ձանգամանք	d ɑ ŋ ɡ ɑ m ɑ ŋ kʰ
ղզգայնականություն	ʁ z ɡ ɑ j n ɑ k ɑ n u tʰ j u n
ղերողություն	ʁ ɛ ɾ o ʁ u t͡sʰ j u n
շեխիա	ʃ͡ʃʰ ɛ χ j ɑ
ցատահար	t ɑ t ɑ h ɑ ɾ
փովոր	p ɔ v ɔ ɾ
վրասենյակ	v ə ɾ ɑ s ɛ n j ɑ k
պարոզել	pʰ ɑ ɾ o z ɛ l
քալբանդյան	k ɑ l b ɑ n d j ɑ n
մրհեղեղ	m͡ʒ ə ɾ h ɛ ʁ ɛ ʁ
զումար	z u m ɑ ɾ
չույնականացման	t u j n ɑ k ɑ n ɑ t͡sʰ m ɑ n
յույնականացման	j u j n ɑ k ɑ n ɑ t͡sʰ m ɑ n
ներբակալել	n͡z ɛ ɾ pʰ ɑ k ɑ l ɛ l
երատար	j͡ʒ ə ɾ ɑ t ɑ ɾ
օդերեւութաբանակաե	o tʰ ɛ ɾ ɛ v u tʰ ɑ b ɑ n ɑ k ɑ ɛ
մարելից	m ɑ ɾ ɛ l i t͡sʰ
եռեհիկ	j ə r ɛ h i k
փուչ	pʰ u t͡ʃʰ
հշել	hʰ ə ʃ ɛ l
յյումրի	j j u m ɾ i
երովարտակ	j ə ɾ ɔ v ɑ ɾ t ɑ k
ռովորույթ	r o v o ɾ u j tʰ
խրո	χ ə ɾ ɔ
հեց	h ɛ t sʰ
քեր	k͡s ɛ ɾ
պղանդավորական	p ʁ ɑ n d ɑ v o ɾ ɑ k ɑ n
զոկիկ	z ɔ k i k
սմայք	s ə m ɑ j kʰ
շվար	ʃ v ɑ ɾ
ճանը	t ɑ n ə
շաշտել	ʃ ɑ ʃ t ɛ l
րախ	ɾ ɑ χ ə
շկզբունք	ʃ k ə z b u n kʰ
ճարժ	t ɑ ɾ ʒ
թվար	t v ɑ ɾ
ցիմավորել	t i m ɑ v ɔ ɾ ɛ l
յանք	j ɑ ŋ kʰ
րնհետ	ɾ n h ɛ t
ծկանի	t k ɑ n i
լամարիա	l ɑ m ɑ ɾ j ɑ
ղյուղատնտեսական	ʁ j u ʁ ɑ t ə n t ɛ s ɑ k ɑ n
նարիք	n ʃʰ ɑ ɾ i kʰ
լնթադրել	l ɛ n tʰ ɑ d ɾ ɛ l
ղլիք	ʁ l i kʰ
ջպացույց	d p ɑ t͡sʰ u j t͡sʰ
շննադատել	ʃʰ ə nː ɑ d ɑ t ɛ l
ծրտագաղթել	t ɾ t ɑ ɡ ɑ χ tʰ ɛ l
սարաբաղ	s ɑ ɾ ɑ b ɑ ʁ
ըարթակ	ə ɑ ɾ tʰ ɑ k
բած	b sʰ ɑ t s
սահե	s ɑ h ɛ
ղրագիր	ʁ͡s ə ɾ ɑ ɡ i ɾ
ձեղափոխել	d ɛ ʁ ɑ pʰ ɔ χ ɛ l
լահեկան	l ɑ h ɛ k ɑ n
սջ	s t͡ʃʰ
ծնգործ	t ŋ ɡ ɔ ɾ t͡s
հպաստան	h p ɑ s t ɑ n
մայրենակից	m ɑ j ɾ ɛ n ɑ k i t͡sʰ
սարդագույն	s ɑ ɾ tʰ ɑ ɡ u j n
սղբաման	s ʁ b ɑ m ɑ n
ըազերային	ə ɑ z ɛ ɾ ɑ j i n
ժրագրող	ʒ ə ɾ ɑ ɡ ə ɾ ɔ ʁ
յիմոնյան	j i m ɔ n j ɑ n
ժողմից	ʒ ɔ ʁ m i t͡sʰ
խեռ	χ ɛ r
չառուցվածք	t ɑ r u t͡sʰ v ɑ t͡s kʰ
փախաձեռնություն	p ɑ χ ɑ d͡z ɛ r n u tʰ j u n
ձվեդական	d v ɛ d ɑ k ɑ n
էոհեմ	ɛ ɔ h ɛ m
ցնկյուն	t ŋ k j u n
փկան	p ə k ɑ n
գսպառ	ɡ s p ɑ r
րատարել	ɾ ɑ t ɑ ɾ ɛ l
քնդդեմ	k n dː ɛ m
գույլ	ɡʰ u j l
գուշարձան	ɡ u ʃ ɑ ɾ d͡z ɑ n
գատական	ɡ ɑ t ɑ k ɑ n
բառանգորդ	b ɑ r ɑ ŋ ɡ ɔ ɾ tʰ
փվտոմեքենա	p f t ɔ m ɛ kʰ ɛ n ɑ
ըյութ	ə j u tʰ
սողոտա	s ɔ ʁ ɔ t ɑ
գեսախցիկ	ɡ ɛ s ɑ χ ə t͡sʰ i k
խած	χ ɑ t s ə
բտադիր	b ə t ɑ d i ɾ
էրհեստ	ɛ ɾ v ɛ s t
վործառույթը	v ɔ ɾ t͡s ɑ r u j tʰ ə
բններորդ	b nː ɛ ɾ o ɾ tʰ
ֆիրառվել	f i ɾ ɑ r v ɛ l
թամադրություն	t ɑ m ɑ d ə ɾ u tʰ j u n
ռավարար	r ɑ v ɑ ɾ ɑ ɾ
կառուցողական	k ɑ r u t͡sʰ ɔ ʁ ɑ k ɑ n
յե	j ɛ
դաշասեղան	d ʃ ɑ ʃ ɑ s ɛ ʁ ɑ n
կաքուր	k ɑ kʰ u ɾ
րեռնարկ	ɾ͡z ɛ r n ɑ ɾ k
շարանձավ	ʃʰ ɑ ɾ ɑ n d z ɑ v
ժնտրական	ʒ n t ɾ ɑ k ɑ n
էակատամարտ	ɛ͡ʃ ɑ k ɑ t ɑ m ɑ ɾ t
ռուրգարյան	r u ɾ ɡ ɑ ɾ j ɑ n
րաճույք	ɾ ɑ t͡ʃ u j kʰ
զատարկել	z ɑ t ɑ ɾ k ɛ l
զկզբունքայնություն	z k ə z b u ŋ kʰ ɑ j n u tʰ j u n
րահմանափակել	ɾ ɑ h m ɑ n ɑ pʰ ɑ k ɛ l
պատ	p ɑ t
խած	χ sʰ ɑ t s
իարեւոր	i ɑ ɾ ɛ v ɔ ɾ
ցրարած	t ɾ ɑ ɾ ɑ t͡s
քայ	k ɑ j
աանանա	ɑ ɑ n ɑ n ɑ
շգն	ʃ ɡ ə n ə
ցուրբ	t u ɾ pʰ
ճալիբան	tʰ ɑ l i b ɑ n
յմուր	j m u ɾ
ցամադա	tʰ ɑ m ɑ d ɑ
եերրի	j ɛ ɾː i
ֆիսաստղ	f i s ɑ s t ə ʁ
ջորանարդ	d ɔ ɾ ɑ n ɑ ɾ tʰ
ռյուրերի	r ɪ̯ u ɾ ɛ ɾ i
թամակրանք	t ɑ m ɑ k ɾ ɑ ŋ kʰ
նուգ	n u kʰ
շրքրել	ʃʰ ə ɾ kʰ ə ɾ ɛ l
շիրտ	ʃ i ɾ t
դապան	d ɑ p ɑ n
րխել	ɾ ə χ ɛ l
վղզիներ	v ə ʁ z i n ɛ ɾ
բտույտ	b ə t u j t
մտանգում	m ə t ɑ ŋ ɡ u m
սախանձել	s ɑ χ ɑ n d͡z ɛ l
մրտսեր	m ə ɾ t s ɛ ɾ
քետաղ	k ɛ t ɑ ʁ
էթամ	ɛ ə tʰ ɑ m
ֆոմ	f͡s ɔ m
հաժակ	h ɑ ʒ ɑ k
մշխարհաքաղաքական	m ʃ χ ɑ ɾ ɑ kʰ ɑ ʁ ɑ kʰ ɑ k ɑ n
կաճառք	k ɑ t͡ʃ ɑ r kʰ
ցառահեղ	tʰ ɑ r ɑ h ɛ ʁ
յաչ	j ɑ t͡ʃʰ
էանրագիտարան	ɛ ɑ n ɾ ɑ ɡ i t ɑ ɾ ɑ n
յանդել	jʰ ɑ n d ɛ l
յահուկ	j ɑ h u k
մտնել	m ə t n ɛ l
ֆացահայտ	f ɑ t͡sʰ ɑ h ɑ j t
ռրեշ	r ə ɾ ɛ ʃ
չնույթ	t ə n u j tʰ
ռործի	r ɔ ɾ t͡s i
ժանրություն	ʒ s ɑ n ɾ u tʰ j u n
ֆատրաստակամ	f ɑ t ɾ ɑ s t ɑ k ɑ m
լյուսիս	l j u s i s
շվարդ	ʃ ə v ɑ ɾ tʰ
տազմակերպում	t ɑ z m ɑ k ɛ ɾ p u m
գնամյա	ɡ ə n ɑ m j ɑ
ողորմություփ	v ɔ ʁ ɔ ɾ m u tʰ j u ʰ
տայլ	tʰ ɑ j l
չատաղ	t ɑ t ɑ ʁ
իկանջակալ	i k ɑ n d͡ʒ ɑ k ɑ l
դարապետյան	d ɑ ɾ ɑ p ɛ t j ɑ n
եճարել	j ə t͡ʃ ɑ ɾ ɛ l
ցիասթափված	t i j ɑ s tʰ ɑ pʰ v ɑ t͡s
յախմատիստ	j ɑ χ m ɑ t i s t
սակավաթիվ	s ɑ k ɑ v ɑ tʰ i v
խատուցում	χ ɑ t u t͡sʰ u m
դարտիզան	d a ɾ t i z a n
հպավորիչ	h ə p ɑ v ɔ ɾ i t͡ʃʰ
լլեքսանդր	l l ɛ kʰ s ɑ n d ə ɾ
վշվառ	v ə ʃ v ɑ r
լարզասրահ	l ɑ ɾ z ɑ s ə ɾ ɑ h
ձոնեցկ	d ɔ n ɛ t͡sʰ k
կատնել	k ɑ t n ɛ l
քվետ	k v ɛ t
տեռքի	t͡z ɛ r kʰ i
զեկտոր	z ɛ k t ɔ ɾ
հոցիալիզմ	h o t sʰ j ɑ l i z m
յվգենի	j ɛ v ɡ ɛ n i
ճասախոս	t ɑ s ɑ χ ɔ s
յփոթել	j ə pʰ ɔ tʰ ɛ l
թրկարավուն	t ɛ ɾ k ɑ ɾ ɑ v u n
փարտիզան	p a ɾ t i z a n
ըռաջադրանք	ə r ɑ t͡ʃʰ ɑ d ɾ ɑ ŋ kʰ
ծջջային	t ə d͡ʒ ə d͡ʒ ɑ j i n
ճպեր	t p ɛ ɾ
նով	n͡s ɔ v
ծցնել	t ə t͡sʰ n ɛ l
ըոնա	ə ɔ n ɑ
ոսկի	v ɔ s k ə i
տրարանցում	t ɾ ɑ ɾ ɑ n t͡sʰ u m
շրարած	ʃ ɾ ɑ ɾ ɑ t͡s
եավանական	j ɑ v ɑ n ɑ k ɑ n
մաղափար	m ɑ ʁ ɑ pʰ ɑ ɾ
չագուհի	tʰ ɑ kʰ u h i
ֆարպասապահ	f ɑ ɾ p ɑ s ɑ p ɑ h
թերքուստ	t ɛ ɾ kʰ u s t
լիվանդ	l i v ɑ n d
սանք	s͡ʒ ɑ ŋ kʰ
էոկոլադ	ɛ ɔ k ɔ l ɑ d
ցեղդել	t ɛ χ t ɛ l
ռամերգասրահ	r ɑ m ɛ ɾ ɡ ɑ s ə ɾ ɑ h
թնչու	t n t͡ʃʰ u
ժատժել	ʒ ɑ t ʒ ɛ l
րրեկո	ɾ ɛ ɾ ɛ k ɔ
